"id","cook_id","value","sort","title_sort"
"9743","774","Two cups of finely chopped cabbage.","1",
"9744","774","Four cups of chicken or beef broth.","1",
"9745","774","A large piece of shredded carrots.","1",
"9746","774","Two tablespoons of finely chopped parsley.","1",
"9747","775","Four cups of cabbage.","0",
"9748","775","Four cups of cauliflower.","0",
"9749","775","Pinch of salt, to taste.","0",
"9750","775","Four cups of green beans.","0",
"9751","775","Four tablespoons of extra-virgin olive oil.","0",
"9752","775","Eight tablespoons of lemon juice.","0",
"9753","775","A grain of carrots - to serve -.","0",
"9754","776","A cup of green beans.","0",
"9755","776","1 piece of potato, peeled and cut into medium size pieces.","0",
"9756","776","A grain of carrots cut into medium-thick round slices.","0",
"9757","776","One and a half tablespoons of extra-virgin olive oil.","0",
"9758","776","Two tablespoons of freshly squeezed lemon juice (roughly the juice of a quarter of a lemon).","0",
"9759","776","Pinch of salt - if desired.","0",
"9760","776","A pinch of ground black pepper.","0",
"9761","777","Two tablespoons of olive oil","0",
"9762","777","2 thin slices of chicken fillet.","0",
"9763","777","A large onion cut into longitudinal slices.","0",
"9764","777","A clove of crushed garlic.","0",
"9765","777","2 medium zucchini, unpeeled, cut into thin sticks.","0",
"9766","777","A large carrot, peeled and sliced ​​into thin sticks.","0",
"9767","777","¼ teaspoon of black pepper.","0",
"9768","777","A large sweet red pepper, cut into thin sticks.","0",
"9769","777","A teaspoon of oregano or basil.","0",
"9770","777","Ten sliced ​​mushrooms.","0",
"9771","777","Small spoon of salt.","0",
"9772","777","A large green bell pepper, cut into thin sticks.","0",
"9773","777","Half a teaspoon of fine coriander.","0",
"9774","777","Two to three tablespoons of chopped parsley.","0",
"9775","778","Three cups of washed and trimmed broccoli florets.","2",
"9776","778","one and half cup of water.","2",
"9777","778","butter.","0","مكونات للتقديم:
"
"9778","778","salt.","0","مكونات للتقديم:
"
"9779","778","black pepper.","0","مكونات للتقديم:
"
"9780","779","Several broccoli florets, steamed, cut into bite-sized chunks.","2","المكوّنات"
"9781","779","A piece of steamed carrots and chopped.","2","المكوّنات"
"9782","779","A quarter cup of cooked quinoa.","2","المكوّنات"
"9783","779","Sun dried tomato, chopped.","2","المكوّنات"
"9784","779","Fifty grams to seventy grams of low-fat cottage cheese.","2","المكوّنات"
"9785","779","Half a teaspoon of dried dill or a tablespoon of chopped fresh dill.","0","مكوّنات التتبيلة:
"
"9786","779","The juice of a lemon.","0","مكوّنات التتبيلة:
"
"9787","779","One tablespoon of olive oil or more, to taste.","0","مكوّنات التتبيلة:
"
"9788","779","A clove of crushed garlic.","0","مكوّنات التتبيلة:
"
"9789","780","A quarter cup of each of:
 Fresh rusk.
 Cheddar cheese and crumbled parmesan.","2",
"9790","780","Fresh rusk.","2",
"9791","780","Cheddar cheese and crumbled parmesan.","2",
"9792","780","Half a cup of quinoa.","2",
"9793","780","Five large florets of broccoli.","2",
"9794","780","A small piece of onion, chopped.","2",
"9795","780","A glass of water.","2",
"9796","780","an egg.","2",
"9797","780","Black pepper and salt, to taste.","2",
"9798","780","Two eggs.","0","مكونات للتغليف:
"
"9799","780","rusk.","0","مكونات للتغليف:
"
"9800","780","Salt, to taste-.","0","مكونات للتغليف:
"
"9801","781","A cup and a half of long-grain rice washed with water and soaked for half an hour.","0",
"9802","781","A pinch of: black pepper, chili, and salt, to taste.","0",
"9803","781","Half a cup of green pepper, cut into cubes.","0",
"9804","781","Two hundred forty grams of mushrooms cut into thick slices.","0",
"9805","781","Two teaspoons of dried parsley.","0",
"9806","781","1 small onion, cut into cubes.","0",
"9807","781","2 cubes of chicken broth.","0",
"9808","781","Little boiling water.","0",
"9809","781","Four tablespoons of butter.","0",
"9810","782","Two and a half cups of cleaned and chopped mushrooms.","0",
"9811","782","Two tablespoons of each: butter and fresh chopped garlic.","0",
"9812","782","Pinch of fresh and ground black pepper.","0",
"9813","782","Pinch of salt.","0",
"9814","782","Three cups of vegetable broth.","0",
"9815","782","1/3 cup each: finely chopped white onion and grated parmesan cheese.","0",
"9816","782","Two cups of rice.","0",
"9817","782","A cup of cream.","0",
"9818","783","2 cloves of crushed garlic.","0",
"9819","783","Four large pieces of chicken fillet.","0",
"9820","783","A cup and a half of liquid cream.","0",
"9821","783","Two tablespoons of each: corn oil, butter and chopped parsley.","0",
"9822","783","Two cups of mushrooms, cut into thin slices.","0",
"9823","783","A cup of broth.","0",
"9824","783","A tablespoon of flour.","0",
"9825","783","A quarter of a teaspoon of crushed chili.","0",
"9826","783","Half a teaspoon each of: basil, oregano, salt and black pepper.","0",
"9827","783","A plate of vermicelli rice - to serve -.","0",
"9828","784","Five grains of onion cut into cubes.","0",
"9829","784","Three grains of potatoes, cut into medium-sized cubes.","0",
"9830","784","Three grains of eggplant, cut into medium-sized cubes.","0",
"9831","784","Two pieces of green pepper, cut into medium-sized cubes.","0",
"9832","784","Ten grains of peeled and diced tomatoes.","0",
"9833","784","A kilogram of banana meat cut into medium pieces.","0",
"9834","784","Four beads of zucchini, cut into medium-sized cubes.","0",
"9835","784","Five hundred grams of cleaned and shredded green beans.","0",
"9836","784","A quarter cup of boiled chickpeas.","0",
"9837","784","A quarter cup of peas.","0",
"9838","784","As desired amount of: wild thyme, bay leaf, black peppercorn, cloves, parsley sticks.","0",
"9839","784","One piece of: carrots, onions, garlic, and leeks.","0",
"9840","784","Three tablespoons of tomato paste.","0",
"9841","784","Six tablespoons of butter.","0",
"9842","784","Two tablespoons of minced garlic.","0",
"9843","784","A tablespoon of dried mint.","0",
"9844","784","Black pepper, to taste.","0",
"9845","784","Salt, as desired.","0",
"9846","784","An appropriate amount of water to boil the meat.","0",
"9847","785","A kilogram of meat.","0",
"9848","785","A large piece of chopped tomato.","0",
"9849","785","A large piece of onion, cut into quarters.","0",
"9850","785","A tablespoon of oil.","0",
"9851","785","One and a half tablespoon of salt.","0",
"9852","785","1 stick of cinnamon.","0",
"9853","785","Ten cloves of cardamom.","0",
"9854","785","Four cloves of crushed garlic.","0",
"9855","785","Two leaves of laurel.","0",
"9856","785","Ten grains of black pepper.","0",
"9857","785","Two large pieces of eggplant, cut into large cubes.","0",
"9858","785","Three tablespoons of tomato paste.","0",
"9859","785","Two cups of boiled chickpeas.","0",
"9860","785","Half a teaspoon of black pepper.","0",
"9861","785","A quarter of a teaspoon of cumin.","0",
"9862","785","An appropriate amount of corn oil - for frying -.","0",
"9863","786","1 tablespoon each of: butter, warm water, Worcestershire sauce, white vinegar, sugar.","2",
"9864","786","One and a half tablespoon of ketchup.","2",
"9865","786","A teaspoon and a quarter of salt.","2",
"9866","786","Half a teaspoon of dry mustard.","2",
"9867","786","Five cloves of finely chopped garlic.","2",
"9868","786","Three drops of Tabasco sauce.","2",
"9869","786","Two horns of chopped hot pepper.","2",
"9870","786","Two avocados, peeled and sieved from seeds.","2",
"9871","786","Sticks of carrots.","0","مكونات تشكيلة الخضراوات:
"
"9872","786","Sticks of celery.","0","مكونات تشكيلة الخضراوات:
"
"9873","786","Sticks of pears or pears.","0","مكونات تشكيلة الخضراوات:
"
"9874","787","Kilograms of minced meat.","0",
"9875","787","Four black eggplant, roughly the same size.","0",
"9876","787","2 cloves of garlic.","0",
"9877","787","A teaspoon of butter.","0",
"9878","787","Two cups of grated tomatoes.","0",
"9879","787","Pinch of salt, to taste.","0",
"9880","787","Half a cup of Parmesan cheese.","0",
"9881","787","Onion.","0",
"9882","787","Two tablespoons of olive oil.","0",
"9883","787","Two cups of mushrooms.","0",
"9884","787","A tablespoon of sauce.","0",
"9885","787","A teaspoon of thyme.","0",
"9886","787","Pinch of nutmeg.","0",
"9887","787","Black pepper, to taste.","0",
"9888","787","A cup of mozzarella cheese.","0",
"9889","787","1 sachet of chicken broth powder.","0",
"9890","788","Large onion.","0",
"9891","788","A century of hot green pepper.","0",
"9892","788","A tablespoon of olive oil.","0",
"9893","788","Small spoon of salt.","0",
"9894","788","A large eggplant.","0",
"9895","788","Three cloves of garlic.","0",
"9896","788","Shatta, as desired.","0",
"9897","788","A quarter cup of tahini.","0",
"9898","788","Four tablespoons of lemon juice.","0",
"9899","788","A quarter of a teaspoon of cumin.","0",
"9900","788","Olive oil - for serving -.","0",
"9901","788","A pinch of paprika - to serve -.","0",
"9902","788","Black pepper, to taste.","0",
"9903","788","Arabic bread -to serve-.","0",
"9904","789","Half a teaspoon of ground black pepper.","0",
"9905","789","Four large potatoes.","0",
"9906","789","1 stick of cinnamon.","0",
"9907","789","A tablespoon of tomato paste.","0",
"9908","789","Kilograms of shredded meat.","0",
"9909","789","Two tablespoons of corn oil.","0",
"9910","789","Five grains of cardamom.","0",
"9911","789","Four tablespoons of ghee.","0",
"9912","789","1 medium onion, cut into quarters.","0",
"9913","789","two big spoons of lemon juice.","0",
"9914","789","Half a teaspoon of ground coriander.","0",
"9915","789","Two leaves of laurel.","0",
"9916","789","A tablespoon of salt.","0",
"9917","789","Two tablespoons of chopped coriander.","0",
"9918","789","Six medium grains of tomatoes, chopped into cubes.","0",
"9919","789","Eight cloves of crushed garlic.","0",
"9920","790","Five medium grains of potatoes.","0",
"9921","790","Three tablespoons of olive oil.","0",
"9922","790","Three cloves of garlic, thinly sliced.","0",
"9923","790","Two sticks of chopped green onions with leaves.","0",
"9924","790","Twenty medium grains of fresh mushrooms, cut into thin slices.","0",
"9925","790","Three tablespoons of butter.","0",
"9926","790","A quarter cup of green thyme leaves, lightly chopped.","0",
"9927","790","A tablespoon of basil.","0",
"9928","790","Small spoon of salt.","0",
"9929","790","A quarter of a teaspoon of ground black pepper.","0",
"9930","790","A quarter cup of Parmesan cheese or grated roumi cheese.","0",
"9931","790","A cup and a half of shredded cheddar cheese.","0",
"9932","790","A cup of liquid milk.","0",
"9933","790","A cup of cream.","0",
"9934","791","Two tablespoons of cornstarch.","0",
"9935","791","Two cups of milk.","0",
"9936","791","Nine hundred grams of frozen, seasoned potatoes.","0",
"9937","791","Four hundred grams of hot sauce.","0",
"9938","791","Two tablespoons of water.","0",
"9939","791","Eight slices cut from cheddar cheese.","0",
"9940","792","Forty grams of each of:
 Chopped onion leaves.
 Chopped coriander.
 Chopped rosemary.
 Chopped parsley.","0",
"9941","792","Chopped onion leaves.","0",
"9942","792","Chopped coriander.","0",
"9943","792","Chopped rosemary.","0",
"9944","792","Chopped parsley.","0",
"9945","792","Four eggs.","0",
"9946","792","Four hundred grams of boiled potatoes.","0",
"9947","792","A hundred grams of grated cheddar cheese.","0",
"9948","792","A hundred grams of flour.","0",
"9949","792","Two hundred grams of bread crumbs.","0",
"9950","793","Two sticks of chopped green onions.","0",
"9951","793","A teaspoon of chopped ginger.","0",
"9952","793","Half a cup of flour.","0",
"9953","793","Three tablespoons of butter, cut into small cubes.","0",
"9954","793","Three large potatoes.","0",
"9955","793","Three large grains of eggs.","0",
"9956","793","2 cloves of crushed garlic.","0",
"9957","793","Three tablespoons of corn oil.","0",
"9958","793","A teaspoon of mixed spice.","0",
"9959","793","Half a teaspoon of salt.","0",
"9960","793","A small spoon of paprika.","0",
"9961","793","¼ teaspoon of black pepper.","0",
"9962","793","A small spoon of baking powder.","0",
"9963","794","A tablespoon of unsalted butter.","0",
"9964","794","Four large potatoes, peeled and quartered.","0",
"9965","794","Salt, freshly ground black pepper.","0",
"9966","794","Half a cup of cheddar cheese.","0",
"9967","794","Three quarters of a cup of milk.","0",
"9968","795","Five hundred grams of long sliced ​​meat.","3","المكوّنات"
"9969","795","Small spoon of salt.","3","المكوّنات"
"9970","795","Two small spoons of mixed spice.","3","المكوّنات"
"9971","795","Six cloves of crushed garlic.","3","المكوّنات"
"9972","795","Four tablespoons of ghee.","3","المكوّنات"
"9973","795","¼ teaspoon of black pepper.","3","المكوّنات"
"9974","795","1 large onion, cut into wings.","3","المكوّنات"
"9975","795","Four large hot boiled potatoes.","1","مكوّنات خليط البطاطس:
"
"9976","795","¼ teaspoon of black pepper.","1","مكوّنات خليط البطاطس:
"
"9977","795","A teaspoon of powdered garlic.","1","مكوّنات خليط البطاطس:
"
